timestamp,cal_prob,raw_prob,label_bin,side,ret,size,pnl,win
2025-05-04 23:00:00+00:00,0.520605994772248,0.5419485119935133,0,-1.0,-0.003906265825550658,0.019905994772248005,-0.000105474825423081,False
2025-06-09 10:00:00+00:00,0.5198932906377882,0.5405240469738567,1,1.0,0.0042528005733388835,0.01919329063778822,5.4928444775759585e-05,True
2025-07-09 19:00:00+00:00,0.5178158615221435,0.5363728402015513,1,1.0,0.004468364893312377,0.01711586152214354,5.2688833484234926e-05,True
2025-07-10 21:30:00+00:00,0.5187735174085302,0.5382863071142074,0,1.0,-0.00824657740157505,0.018073517408530172,-0.00017373471628244765,False
2025-07-10 23:00:00+00:00,0.5258605601231652,0.5524562462318263,1,1.0,0.007705457005271799,0.025160560123165178,0.00015939769469703515,True
2025-07-30 18:30:00+00:00,0.5213475363558225,0.5434307917938933,1,-1.0,0.005935489903717666,0.02064753635582254,9.40111201101098e-05,True
2025-08-07 11:00:00+00:00,0.5188392965665619,0.5384177486660585,0,1.0,-0.004035845622879151,0.018139296566561915,-9.8454887493659e-05,False
2025-08-22 15:00:00+00:00,0.5235319277440603,0.547798325870626,0,1.0,-0.00871764055149042,0.022831927744060322,-0.00023014017167841247,False
2025-10-10 21:30:00+00:00,0.5201981826326855,0.5411334073003035,1,-1.0,0.027668754896504427,0.01920239130804255,0.0005004816631635449,True
2025-10-10 22:30:00+00:00,0.5228131831187083,0.546361056991466,1,-1.0,0.028225983542317222,0.021807265323881903,0.0005804281837849608,True
2025-10-10 23:30:00+00:00,0.522580617466163,0.5458960377355109,1,-1.0,0.027506671387112516,0.021587770612534724,0.000559183247372454,True
2025-10-11 01:00:00+00:00,0.5198439531130779,0.5404254432772756,1,-1.0,0.011592173096200607,0.01888337195950374,0.0001838949701374859,True
2025-10-11 02:00:00+00:00,0.5207220299017397,0.5421804443978377,1,-1.0,0.015328486794947768,0.019790565820929917,0.00026882797027901286,True
2025-10-11 02:30:00+00:00,0.5186150372671804,0.5379696334804219,1,-1.0,0.02326410856657713,0.01769909293903536,0.00038415775102507664,True
2025-10-11 03:00:00+00:00,0.5224358236972058,0.5456065298594243,1,-1.0,0.008188742557823382,0.021520348113760815,0.00013754538637933183,True
2025-10-21 15:00:00+00:00,0.5180523866096091,0.5368454098645818,0,1.0,-0.011481677766613574,0.01735064207178096,-0.00022242662417829202,False
2025-11-20 16:30:00+00:00,0.5273462941568117,0.5554292957256546,1,-1.0,0.012547468735507045,0.0266231575218017,0.0002976534298944072,True
2025-11-20 17:00:00+00:00,0.5241857759333561,0.5491059909321753,1,-1.0,0.013479561364151738,0.02344595153827746,0.000283489019703961,True
2025-11-20 20:00:00+00:00,0.5227102211527253,0.5461551802382519,1,-1.0,0.013688470610855395,0.021966654407775513,0.00027008997077994883,True
2025-11-20 20:30:00+00:00,0.5193247948680123,0.5393879241246573,0,-1.0,-0.013938983179878054,0.018580173123930704,-0.0002848624603458178,False
2025-11-20 21:00:00+00:00,0.5247681895809116,0.5502709298384308,1,-1.0,0.013944526471988627,0.02402003484650072,0.00030135284494610187,True
2025-11-26 18:00:00+00:00,0.5221534525822712,0.5450419646251642,1,1.0,0.009811891631573547,0.021453452582271194,0.0001815002005672027,True
2025-12-15 18:30:00+00:00,0.5213441827345746,0.5434240877662289,1,-1.0,0.009841760593973426,0.020644182734574613,0.00017527633668821903,True
2025-12-29 02:00:00+00:00,0.5237295751821915,0.5481935940626042,1,1.0,0.0049251499642646735,0.023029575182191543,8.146248063148548e-05,True
2026-01-04 00:00:00+00:00,0.5240215029561839,0.5487774374253908,1,1.0,0.0037971240866154312,0.023321502956183883,5.6072875952959935e-05,True
2026-01-05 00:30:00+00:00,0.5221202223633225,0.5449755268853373,1,1.0,0.004288521747237391,0.02142022236332245,6.207003414510964e-05,True
2026-01-05 01:00:00+00:00,0.5242940894653884,0.5493226286977537,0,1.0,-0.0047908377114144465,0.02359408946538836,-0.00014579684345521774,False
2026-01-29 16:30:00+00:00,0.5179220834446319,0.5365850662657602,1,-1.0,0.009450324744620334,0.017222083444631865,0.0001394148332091699,True
2026-01-29 19:30:00+00:00,0.5180104492871728,0.5367616192445658,1,-1.0,0.010781161093734623,0.01731044928717277,0.00016340176499825181,True
2026-01-31 20:30:00+00:00,0.5202206621910297,0.5411783363651685,0,-1.0,-0.017432776416751092,0.01941525881034158,-0.0003668029997980076,False
2026-01-31 23:00:00+00:00,0.5230417851247727,0.5468181701393368,1,-1.0,0.015761515416392608,0.022261039952928517,0.00031888701383138304,True
2026-02-06 05:30:00+00:00,0.5180167466878807,0.5367742013962474,0,-1.0,-0.03013889217462789,0.01699207647991312,-0.0005393044602505125,False
2026-02-06 06:00:00+00:00,0.5178206662603918,0.5363824397575538,0,-1.0,-0.030255699254479334,0.016793993232476608,-0.0005349881550173241,False
2026-02-23 00:30:00+00:00,0.5223381481488898,0.5454112367625737,1,-1.0,0.005139544475280816,0.021638148148889792,8.120309254486794e-05,True
2026-02-23 01:00:00+00:00,0.5248702921671142,0.5504751683714563,1,-1.0,0.007745686916669825,0.024170292167114228,0.00015410403881321616,True
2026-02-23 01:30:00+00:00,0.5213646168322148,0.5434649364327778,0,-1.0,-0.009192964781341711,0.0206646168322148,-0.00021802903832029475,False
2026-02-23 03:30:00+00:00,0.5308180742729107,0.5623804233329314,0,-1.0,-0.008827973480843547,0.030118074272910723,-0.0003068767131607468,False
2026-02-23 06:00:00+00:00,0.5231813625721,0.5470972790340353,0,-1.0,-0.008363598329711053,0.022481362572100018,-0.00021871489838550315,False
2026-02-23 06:30:00+00:00,0.5229221399314729,0.5465789249135987,0,-1.0,-0.008562238762554478,0.022222139931472852,-0.0002205700096905599,False
2026-02-24 06:00:00+00:00,0.5260704334612848,0.5528761595040664,0,-1.0,-0.011673658051875794,0.025365335288590883,-0.00033015473779271503,False
2026-02-25 22:30:00+00:00,0.5250254889847766,0.550785620687001,0,1.0,-0.012259877516133682,0.024310154337809056,-0.0003309997852406589,False
2026-02-28 06:30:00+00:00,0.5202406870333828,0.5412183594174544,0,-1.0,-0.00968132418790937,0.019540687033382777,-0.00021562388084460382,False
2026-03-08 22:00:00+00:00,0.5202082794006874,0.5411535873181986,0,-1.0,-0.009430650765276273,0.01950827940068737,-0.00021042257623208406,False
2026-04-05 23:00:00+00:00,0.5205666713012452,0.5418699127789202,1,1.0,0.006421627655521546,0.019866671301245233,0.0001001735282160361,True
2026-04-07 23:30:00+00:00,0.5192985002334399,0.5393353774773608,1,1.0,0.011901398437013728,0.018586921421650176,0.00019607983267335316,True
2026-04-17 17:00:00+00:00,0.5180069682207341,0.536754664109093,0,1.0,-0.010218559563303087,0.01730696822073411,-0.00020018152326752695,False
2026-05-04 02:30:00+00:00,0.5193264321021478,0.539391195946153,0,1.0,-0.006886475133039749,0.018626432102147795,-0.00015390681285687115,False
2026-05-07 15:00:00+00:00,0.5197871163801135,0.5403118529683746,0,-1.0,-0.006023472117257007,0.019087116380113546,-0.00014134710899001875,False
2026-05-11 03:00:00+00:00,0.5178941320376623,0.5365292204460294,0,-1.0,-0.007430764555645646,0.017194132037662326,-0.0001513638075228767,False
2026-05-13 15:00:00+00:00,0.5188806752141103,0.538500433178495,1,-1.0,0.005592108883978846,0.0181806752141103,7.650017085813498e-05,True
2026-06-01 07:00:00+00:00,0.5184873746787914,0.5377145446573032,1,-1.0,0.005056904467234098,0.017787374678791358,6.527454566319731e-05,True
2026-06-18 15:30:00+00:00,0.5178172840291514,0.5363756822777861,0,-1.0,-0.009429484819256491,0.017117284029151393,-0.00018461276060811492,False
2026-06-24 19:00:00+00:00,0.5226962030859564,0.5461271508268734,0,-1.0,-0.011274316117145057,0.021996203085956435,-0.00027739409930594805,False
2026-06-25 13:30:00+00:00,0.5234888059454736,0.5477120900583451,0,-1.0,-0.0128288716431103,0.022763541347699222,-0.0003231845049598209,False
2026-06-25 14:00:00+00:00,0.5192302640142704,0.5391990166411974,0,-1.0,-0.014368199048547286,0.018478163740761513,-0.00029139453750622095,False
2026-06-25 16:00:00+00:00,0.5176710816305056,0.5360835824291569,1,-1.0,0.01526523614622158,0.016899243854918502,0.0002338630496910477,True
2026-06-25 16:30:00+00:00,0.5228426426909187,0.5464199633495841,0,-1.0,-0.01556515025410439,0.02206970404533232,-0.0003749756742835741,False
2026-06-25 17:30:00+00:00,0.5181124658244354,0.5369654488063358,0,1.0,-0.01464642371731778,0.017355519561633587,-0.0002786182064545601,False
2026-06-25 19:00:00+00:00,0.5194668492998027,0.5396718064346312,0,-1.0,-0.013633767739834317,0.01872754749180617,-0.00028128500067629256,False
