entry_time,ret,bin,side,t1,bars_held,trgt,prob,confident,size,pnl,entry_equity,halted,skipped_capacity
2024-09-22 23:00:00+00:00,-0.007443495430871386,0,1.0,2024-09-23 00:00:00+00:00,2,0.00494390748419402,0.6239316239316238,True,0.12323162393162382,-0.0010863928952716778,1.0,False,False
2024-09-23 03:00:00+00:00,-0.009191811427242307,0,1.0,2024-09-23 04:00:00+00:00,2,0.006099797244531199,0.6666666666666666,True,0.165930064160497,-0.0017626586244456548,0.9989136071047283,False,False
2024-10-02 01:30:00+00:00,0.010144733225397766,1,-1.0,2024-10-02 11:00:00+00:00,19,0.006797576988194231,0.6239316239316238,True,0.12316795553629645,0.0010677465404343829,0.997152863420089,False,False
2024-11-06 02:00:00+00:00,0.012784115472655748,1,1.0,2024-11-06 03:00:00+00:00,2,0.008577454412228586,0.6239316239316238,True,0.1230989166088831,0.0013788022795477993,0.9982175699402901,False,False
2024-11-06 02:30:00+00:00,0.01308013847025578,1,1.0,2024-11-06 03:00:00+00:00,1,0.008777371789672942,0.6239316239316238,True,0.12309116209662081,0.0014137184926806495,0.9982175699402901,False,False
2024-11-06 03:00:00+00:00,0.014767331531190125,1,1.0,2024-11-06 06:00:00+00:00,6,0.009917938191702178,0.6239316239316238,True,0.1230469211393636,0.0016128377283871436,1.0010051132395517,False,False
2024-11-10 04:30:00+00:00,0.007843564817510166,1,1.0,2024-11-10 05:00:00+00:00,1,0.00524960410309496,0.6239316239316238,True,0.12322799921470322,0.0007969347833122673,1.0026195720524929,False,False
2024-11-10 05:00:00+00:00,-0.008626025798249969,0,1.0,2024-11-10 06:00:00+00:00,2,0.00572595225473508,0.6239316239316238,True,0.12320952234375666,-0.0012361773468531527,1.0034185944638911,False,False
2024-11-10 05:30:00+00:00,0.009030882757696146,1,1.0,2024-11-10 11:00:00+00:00,11,0.006047856141389441,0.6239316239316238,True,0.1231970361473677,0.0009366188518764229,1.0034185944638911,False,False
2024-11-14 15:30:00+00:00,-0.016068094206369735,0,-1.0,2024-11-14 17:30:00+00:00,4,0.010626460687987685,0.6239316239316238,True,0.12301943855402864,-0.0021853249074969645,1.003118011899902,False,False
2024-12-30 14:30:00+00:00,-0.007626973513344875,0,-1.0,2024-12-30 17:30:00+00:00,6,0.005065307969673172,0.6239316239316238,True,0.12323162393162382,-0.0011088334637292094,1.0009258731233381,False,False
2025-01-06 14:30:00+00:00,0.008050381945883315,1,1.0,2025-01-06 15:00:00+00:00,1,0.005388582267759838,0.6239316239316238,True,0.12322260844829831,0.0008212592697362281,0.9998160130205066,False,False
2025-01-06 15:00:00+00:00,0.008682383637476747,1,1.0,2025-01-07 00:30:00+00:00,19,0.0058134565684268506,0.6666666666666666,True,0.16594117091025745,0.0012062584543831086,1.0006371211892304,False,False
2025-01-20 07:00:00+00:00,-0.020302577622001584,0,1.0,2025-01-20 12:00:00+00:00,10,0.013398578674171406,0.6239316239316238,True,0.12291191201886109,-0.002720936866578474,1.0018441481764344,False,False
2025-01-26 23:00:00+00:00,0.004917662597962699,1,-1.0,2025-01-26 23:30:00+00:00,1,0.003286516097359995,0.9573873694664753,True,0.3,0.00105893224381197,0.9991181934990953,False,False
2025-01-27 04:00:00+00:00,0.008699135514988294,1,-1.0,2025-01-27 05:30:00+00:00,3,0.005824721967438265,0.6239316239316238,True,0.12320569120632334,0.0008975802577444707,1.0001761919695706,False,False
2025-02-03 01:00:00+00:00,0.01621266533502248,1,-1.0,2025-02-03 01:30:00+00:00,1,0.01089653582201756,0.6239316239316238,True,0.12300896272163554,0.001783566156319984,1.0010739303737486,False,False
2025-02-03 01:30:00+00:00,0.01923305324052414,1,-1.0,2025-02-03 02:00:00+00:00,1,0.01294613325551466,0.6239316239316238,True,0.1229294617366087,0.0021408012705942674,1.0028594119559375,False,False
2025-02-03 04:00:00+00:00,-0.02127582671462638,0,-1.0,2025-02-03 07:30:00+00:00,7,0.014034061956125523,0.6239316239316238,True,0.12288726252132672,-0.002843588613353088,1.0050063346592801,False,False
2025-02-03 04:30:00+00:00,-0.02090259940919688,0,-1.0,2025-02-03 07:30:00+00:00,6,0.013790436186567279,0.6239316239316238,True,0.12289671242028798,-0.0027965733500345123,1.0050063346592801,False,False
2025-02-03 05:00:00+00:00,-0.020304999210965097,0,-1.0,2025-02-03 08:00:00+00:00,6,0.013400160619048092,0.6239316239316238,True,0.12291185065745719,-0.002721242251949234,1.0050063346592801,False,False
2025-02-03 05:30:00+00:00,-0.019636373490057993,0,-1.0,2025-02-03 14:30:00+00:00,18,0.01296322377316885,0.6239316239316238,True,0.12292879881960563,-0.002636882463791175,1.0050063346592801,False,False
2025-02-25 02:00:00+00:00,0.011351308175392531,1,-1.0,2025-02-25 07:00:00+00:00,10,0.007610652493933022,0.6239316239316238,True,0.12313641748762845,0.001209884978915972,0.9939529868763576,False,False
2025-02-25 10:00:00+00:00,-0.015263356528349793,0,-1.0,2025-02-25 11:30:00+00:00,3,0.010098307932232289,0.6239316239316238,True,0.12303992485228457,-0.0020831717491011474,0.995155555664928,False,False
2025-02-26 14:00:00+00:00,-0.011029867039884745,0,-1.0,2025-02-26 14:30:00+00:00,1,0.007312840724193062,0.6239316239316238,True,0.12314796918488372,-0.001543853207441614,0.9930824757254058,False,False
2025-02-26 18:00:00+00:00,0.015302029493474928,1,-1.0,2025-02-26 18:30:00+00:00,1,0.010279803336889598,0.6239316239316238,True,0.12303288490228645,0.0016759818800412012,0.991549302160003,False,False
2025-02-26 18:30:00+00:00,0.017109686097300007,1,-1.0,2025-02-26 20:00:00+00:00,3,0.011504596763276852,0.6239316239316238,True,0.12298537689790431,0.0018895966573239786,0.9932111208235906,False,False
2025-02-28 16:00:00+00:00,-0.017727303089894883,0,-1.0,2025-02-28 18:30:00+00:00,5,0.01171406589407492,0.6239316239316238,True,0.1229772518866416,-0.0023955775508472514,0.9950878892375159,False,False
2025-03-02 18:00:00+00:00,-0.01791596253329114,0,1.0,2025-03-03 06:30:00+00:00,25,0.011837617232257805,0.6239316239316238,True,0.12297245950501272,-0.002419452975814657,0.9927040790289385,False,False
2025-03-02 18:30:00+00:00,0.017800270095037797,1,1.0,2025-03-02 22:00:00+00:00,7,0.011973092734818612,0.6239316239316238,True,0.12296720460191586,0.0019712627179837372,0.9927040790289385,False,False
2025-03-02 19:30:00+00:00,-0.016781446391713372,0,1.0,2025-03-03 06:30:00+00:00,22,0.011094281522250244,0.6239316239316238,True,0.12300129244566019,-0.002275780399342022,0.9927040790289385,False,False
2025-03-02 20:30:00+00:00,-0.01603070919222129,0,1.0,2025-03-03 01:00:00+00:00,9,0.010601934157145729,0.6239316239316238,True,0.12302038990346408,-0.0021805818414894125,0.9927040790289385,False,False
2025-03-23 11:00:00+00:00,-0.0022293244536043077,0,1.0,2025-03-23 11:30:00+00:00,1,0.0014845609035985686,0.6239316239316238,True,0.12323162393162382,-0.0004469415499680495,0.9878353097577047,False,False
2025-04-07 14:30:00+00:00,-0.023262419457426863,0,-1.0,2025-04-08 02:00:00+00:00,23,0.015329290180889037,0.6239316239316238,True,0.12283702245075462,-0.0030934217165163144,0.9873938051132485,False,False
