entry_time,ret,bin,side,t1,bars_held,trgt,prob,confident,size,pnl,entry_equity,halted,skipped_capacity
2024-09-30 01:30:00+00:00,0.005343325460488582,1,-1.0,2024-09-30 02:30:00+00:00,2,0.003571750989537222,0.6245283018867924,True,0.12382830188679242,0.0004900661670537862,1.0503417022401025,False,False
2024-09-30 02:30:00+00:00,-0.005613346858249734,0,-1.0,2024-09-30 06:00:00+00:00,7,0.0037317476430418395,0.6245283018867924,True,0.12382830188679242,-0.0008665035832033778,1.050856439172216,False,False
2024-10-21 15:00:00+00:00,-0.0069781031925122815,0,-1.0,2024-10-21 17:00:00+00:00,4,0.0046358751757618975,0.6245283018867924,True,0.12382830188679242,-0.0010344384488021026,1.049945868302241,False,False
2024-12-19 21:00:00+00:00,0.01778932834028564,1,-1.0,2024-12-20 08:30:00+00:00,23,0.011965667265630083,0.6245283018867924,True,0.12358028470879578,0.001983768385594603,1.0488597639269082,False,False
2024-12-30 14:30:00+00:00,-0.007626973513344875,0,-1.0,2024-12-30 17:30:00+00:00,6,0.005065307969673172,0.6245283018867924,True,0.12382830188679242,-0.0011142023492689112,1.0509404587675086,False,False
2025-01-13 11:00:00+00:00,0.008266357353926893,1,-1.0,2025-01-13 12:00:00+00:00,2,0.0055337453496399356,0.6245283018867924,True,0.12382110801115968,0.0008526606624469114,1.0497694984394081,False,False
2025-01-19 23:00:00+00:00,-0.01733146504233573,0,-1.0,2025-01-20 02:30:00+00:00,7,0.011454759417042357,0.6245283018867924,True,0.12359941406342843,-0.0023533223096728474,1.050664595595364,False,False
2025-01-20 00:30:00+00:00,-0.01900548191944463,0,-1.0,2025-01-20 02:00:00+00:00,3,0.012550677659117096,0.6245283018867924,True,0.1235583808149493,-0.0025657958688467767,1.050664595595364,False,False
2025-01-20 17:30:00+00:00,0.02720189970996628,1,-1.0,2025-01-21 01:30:00+00:00,16,0.01838349931057026,0.6245283018867924,True,0.12342830188679242,0.0031320238898101165,1.0454962522836437,False,False
2025-01-26 23:00:00+00:00,0.004917662597962699,1,-1.0,2025-01-26 23:30:00+00:00,1,0.003286516097359995,0.6245283018867924,True,0.12382830188679242,0.0004370859385480236,1.048770771522503,False,False
2025-01-27 07:30:00+00:00,-0.011939181951485668,0,-1.0,2025-01-27 12:30:00+00:00,10,0.00791212847820454,0.6245283018867924,True,0.12373205685556596,-0.001665517967019965,1.0492291744794957,False,False
2025-01-27 09:30:00+00:00,0.01112955501715465,1,-1.0,2025-01-27 10:30:00+00:00,2,0.007461145946268208,0.6245283018867924,True,0.12374894249318219,0.0011920735793942,1.0492291744794957,False,False
2025-01-27 11:00:00+00:00,-0.011284165155049392,0,-1.0,2025-01-27 12:30:00+00:00,3,0.007480491841771765,0.6245283018867924,True,0.12374821814632239,-0.0015816142501922047,1.0504799328571224,False,False
2025-01-27 12:30:00+00:00,-0.01201464957921465,0,-1.0,2025-01-27 14:30:00+00:00,4,0.007961841244581457,0.6245283018867924,True,0.12373019551571686,-0.0016751799754567776,1.0470709687841575,False,False
2025-02-03 01:30:00+00:00,0.01923305324052414,1,-1.0,2025-02-03 02:00:00+00:00,1,0.01294613325551466,0.6245283018867924,True,0.12354357421065486,0.002155803808422182,1.0453169364643682,False,False
2025-02-03 03:00:00+00:00,-0.021698806779742046,0,-1.0,2025-02-03 14:30:00+00:00,23,0.014310054164046692,0.6245283018867924,True,0.12349250643625616,-0.002906602636619057,1.0475704346970063,False,False
2025-02-03 04:00:00+00:00,-0.02127582671462638,0,-1.0,2025-02-03 07:30:00+00:00,7,0.014034061956125523,0.6245283018867924,True,0.12350284010569532,-0.0028531646494718644,1.0475704346970063,False,False
2025-02-03 04:30:00+00:00,-0.02090259940919688,0,-1.0,2025-02-03 07:30:00+00:00,6,0.013790436186567279,0.6245283018867924,True,0.12351196191456244,-0.0028059860314753873,1.0475704346970063,False,False
2025-02-03 05:00:00+00:00,-0.020304999210965097,0,-1.0,2025-02-03 08:00:00+00:00,6,0.013400160619048092,0.6245283018867924,True,0.12352657456879387,-0.0027303937984026775,1.0475704346970063,False,False
2025-02-03 05:30:00+00:00,-0.019636373490057993,0,-1.0,2025-02-03 14:30:00+00:00,18,0.01296322377316885,0.6245283018867924,True,0.12354293430940072,-0.0026457424583386287,1.0475704346970063,False,False
2025-02-25 02:00:00+00:00,0.011351308175392531,1,-1.0,2025-02-25 07:00:00+00:00,10,0.007610652493933022,0.6245283018867924,True,0.1237433446857144,0.001218384933266863,1.032965323375151,False,False
2025-02-25 07:00:00+00:00,0.012111839657250165,1,-1.0,2025-02-25 07:30:00+00:00,1,0.008123656675845413,0.6245283018867924,True,0.12372413684040341,0.0013086493628267284,1.0342238727617383,False,False
2025-02-25 10:00:00+00:00,-0.015263356528349793,0,-1.0,2025-02-25 11:30:00+00:00,3,0.010098307932232289,0.6245283018867924,True,0.12365020216849798,-0.0020901411414528293,1.0355773091738483,False,False
2025-02-25 11:30:00+00:00,0.015357990652050372,1,-1.0,2025-02-25 14:30:00+00:00,6,0.010317687105644464,0.6245283018867924,True,0.12364198819797703,0.0016943778477153404,1.033412806434789,False,False
2025-02-25 13:30:00+00:00,0.013620566191685439,1,-1.0,2025-02-25 14:30:00+00:00,2,0.00914249912590967,0.6245283018867924,True,0.12368598945512452,0.0014878340826387352,1.033412806434789,False,False
2025-02-25 14:30:00+00:00,-0.01567783361242736,0,-1.0,2025-02-25 20:00:00+00:00,11,0.010370384082498402,0.6245283018867924,True,0.12364001512365239,-0.002142947244854827,1.0367013449964064,False,False
2025-02-25 15:00:00+00:00,-0.01626276190323805,0,-1.0,2025-02-25 19:30:00+00:00,9,0.01075415809425532,0.6245283018867924,True,0.12362564589994601,-0.0022174174695673505,1.0367013449964064,False,False
2025-02-25 15:30:00+00:00,-0.01714562575825225,0,-1.0,2025-02-25 20:00:00+00:00,9,0.011332983990297528,0.6245283018867924,True,0.12360397356536246,-0.0023297040871456043,1.0367013449964064,False,False
2025-02-25 16:00:00+00:00,-0.017348303878556934,0,-1.0,2025-02-25 19:30:00+00:00,7,0.011465792330147748,0.6245283018867924,True,0.12359900097032758,-0.0023554620457609927,1.0367013449964064,False,False
2025-02-25 16:30:00+00:00,-0.01791776752341098,0,-1.0,2025-02-25 20:30:00+00:00,8,0.011838799191155505,0.6245283018867924,True,0.1235850348890776,-0.002427794986270208,1.0367013449964064,False,False
2025-02-25 18:00:00+00:00,-0.017579524770967504,0,-1.0,2025-02-25 20:00:00+00:00,4,0.011617270947834567,0.6245283018867924,True,0.12359332932483416,-0.0023848385346869087,1.0367013449964064,False,False
2025-02-25 19:30:00+00:00,-0.017105567318391753,0,-1.0,2025-02-25 22:00:00+00:00,5,0.011306731819574487,0.6245283018867924,True,0.12360495649620806,-0.0023246122756774962,1.031960634652359,False,False
2025-02-25 20:00:00+00:00,0.016919109341491746,1,-1.0,2025-02-26 13:30:00+00:00,35,0.01137536539864823,0.6245283018867924,True,0.12360238672540216,0.0018801428220135673,1.0248514656842653,False,False
2025-02-25 20:30:00+00:00,0.017192754462166157,1,-1.0,2025-02-26 14:00:00+00:00,35,0.011560933681104614,0.6245283018867924,True,0.12359543869848597,0.0019127227351115406,1.0223345673566235,False,False
2025-02-25 21:30:00+00:00,0.01645881911246394,1,-1.0,2025-02-26 13:30:00+00:00,32,0.011063341092796981,0.6245283018867924,True,0.12361406950462964,0.0018253529517335454,1.0223345673566235,False,False
2025-02-26 00:00:00+00:00,0.014009752085464011,1,-1.0,2025-02-26 13:30:00+00:00,27,0.00940556570770332,0.6245283018867924,True,0.12367613974553592,0.0015340818401418108,1.0199356589972948,False,False
2025-02-26 01:30:00+00:00,0.012564712327678418,1,-1.0,2025-02-26 13:00:00+00:00,23,0.00842931997961086,0.6245283018867924,True,0.12371269222910593,0.0013624182693864602,1.0199356589972948,False,False
2025-02-26 20:30:00+00:00,-0.01948116791660803,0,-1.0,2025-02-27 06:00:00+00:00,19,0.012861757481585048,0.6245283018867924,True,0.12354673339896322,-0.002626081344486576,1.0286383338621856,False,False
